YEAR,MONTH,DAY,TMAX,TMIN,TAVG,HAVG,VDEF,HDEG,CDEG,WCMN,WSPD,ATOT,RAIN,SAVG,BAVG,TR05,TR25,TR60
2022,2,17,47.26,16.3,26.49,85.01,0.83,33.22,0,-996,-996,7.91,0.54,45.23,44.54,1.5624,1.5416,2.4893
2022,2,18,49.06,11.07,29.68,66.6,2.58,34.94,0,-996,-996,17.83,0,40.54,38.89,1.5671,1.5552,2.49
2022,2,19,61.93,25.87,41.69,62.75,4.38,21.1,0,-996,-996,17.93,0,42,41.73,1.5647,1.6355,2.4907
2022,2,20,68.86,40.24,52.55,42.25,8.83,10.45,0,-996,-996,17.77,0,43.83,44.34,1.5627,1.6841,2.4894
2022,2,21,71.06,42.75,58.71,61.67,7.47,8.1,0,-996,-996,12.56,0,46.63,48.69,1.5585,1.7118,2.4843
2022,2,22,40.99,14.4,23.05,54.69,2,37.31,0,-996,-996,18.3,0.01,44.84,44.61,1.5637,1.7257,2.4785
2022,2,23,17.33,9,13.67,66.53,0.96,51.84,0,-996,-996,5.52,0,39.55,36.16,1.5739,1.7386,2.4786
2022,2,24,21.54,10.78,16.7,87.92,0.4,48.84,0,-996,-996,5.14,0,37.83,33.32,1.5771,1.743,2.4804
2022,2,25,28.32,6.26,18.99,71.96,1.16,47.71,0,-996,-996,15.35,0,36.34,31.76,1.5799,1.7456,2.4846
2022,2,26,40.66,14.02,25.98,67.7,1.92,37.66,0,-996,-996,16.06,0.16,36.81,31.92,1.5747,1.7457,2.4889
2022,2,27,57.2,17.75,35.4,52.05,4.98,27.53,0,-996,-996,19.77,0.13,37.38,34.46,1.5704,1.7431,2.491
2022,2,28,67.86,22.81,46.42,41.03,8.22,19.67,0,-996,-996,16.98,0,39.05,39.15,1.5665,1.7255,2.4924
2022,3,1,76.78,25.06,51.24,39.27,11.13,14.08,0,-996,-996,20.19,0,41.52,43.23,1.5626,1.6787,2.4893
2022,3,2,77.99,32.93,54.38,37.03,11.82,9.54,0,-996,-996,19.51,0,43.54,47.08,1.5591,1.6265,2.4856
2022,3,3,80.19,35.91,56.45,41.98,12.05,6.95,0,-996,-996,19.97,0,44.76,49.51,1.5575,1.584,2.4801
2022,3,4,76.93,45.87,60.55,64.39,7.27,3.6,0,-996,-996,11.78,0,47.03,51.83,1.555,1.5541,2.4738
2022,3,5,80.11,41.39,63.93,53.62,11.62,4.25,0,-996,-996,19.46,0,50.76,56.41,1.547,1.5344,2.464
2022,3,6,40.94,28.48,33.29,76.5,1.59,30.29,0,-996,-996,4.07,0.03,46.76,48.26,1.5598,1.5271,2.4578
2022,3,7,40.35,21.55,29.82,73.34,1.71,34.05,0,-996,-996,-996,0.01,44.08,42.33,1.5641,1.5286,2.4568
2022,3,8,44.31,19.41,29.81,66.46,2.35,33.14,0,-996,-996,11.56,0,42.38,41.39,1.567,1.5317,2.4544
2022,3,9,55.13,16.65,38.11,54.25,4.76,29.11,0,-996,-996,20.66,0,42.02,42.89,1.5668,1.5331,2.4558
2022,3,10,41.09,25.49,32.23,68.9,2.02,31.71,0,-996,-996,13.77,0,42.78,44.05,1.5681,1.5365,2.4542
2022,3,11,37.04,19.25,26.22,69.79,1.66,36.86,0,-996,-996,12.4,0.1,40.82,39.59,1.5721,1.5404,2.4543
2022,3,12,57.15,15.46,37.14,45.59,5.61,28.7,0,-996,-996,21.88,0,39.79,38.69,1.5713,1.5446,2.4545
2022,3,13,67.3,35.36,50.75,25.65,10.55,13.67,0,-996,-996,22.22,0,41.97,44.09,1.5678,1.5432,2.4537
2022,3,14,68.68,45.27,54.64,49.23,8.24,8.03,0,-996,-996,19.23,0,45.14,49.54,1.5616,1.5378,2.4495
2022,3,15,64.8,38.33,49.74,56.45,6.12,13.44,0,-996,-996,19.9,0,46.78,52.1,1.5596,1.5347,2.4447
2022,3,16,80.58,35.53,59.07,48.56,12.25,6.94,0,-996,-996,21.85,0,46.95,52.64,1.5596,1.5334,2.4369
2022,3,17,72.48,42.13,58.6,58.45,8.08,7.69,0,-996,-996,9.52,0.27,48.9,54.53,1.5596,1.5315,2.4283
2022,3,18,59.99,31.86,44.65,64.98,4.4,19.08,0,-996,-996,16.97,0.01,47.88,49.72,1.5544,1.5244,2.4234
2022,3,19,73,31.78,52.24,42.46,10.11,12.61,0,-996,-996,23.02,0,47.04,49.41,1.5528,1.4942,2.4204
2022,3,20,80.15,43.69,61.61,31.52,15.06,3.08,0,-996,-996,21.91,0,48.48,53.74,1.5516,1.4795,2.4156
2022,3,21,60.22,48.94,52.69,75.48,3.78,10.42,0,-996,-996,1.87,1.35,49.32,53.32,1.5478,1.4681,2.2021
2022,3,22,50.7,37.78,42.36,78.49,1.98,20.76,0,-996,-996,4.24,0.01,47.94,47.94,1.5484,1.4571,1.5027
2022,3,23,53.42,30.69,41.79,53.74,4.62,22.95,0,-996,-996,19.29,0,46.24,44.37,1.5539,1.4587,1.48
2022,3,24,64.27,25.04,45.03,50.17,6.89,20.34,0,-996,-996,24.05,0,46.45,45.08,1.553,1.4587,1.4687
2022,3,25,65.17,28.46,48.21,59,6.14,18.18,0,-996,-996,23.44,0,47.1,46.96,1.5521,1.4593,1.4615
2022,3,26,71.11,33.87,52.86,48.74,9.33,12.51,0,-996,-996,23.71,0,48.06,49.47,1.55,1.4579,1.4576
2022,3,27,74.07,40.73,56.36,44.36,9.88,7.6,0,-996,-996,22.88,0,49.64,52.95,1.547,1.4565,1.4543
2022,3,28,84.29,31.05,60.67,57.08,10.97,7.33,0,-996,-996,22.6,0,50.72,55.83,1.5446,1.4561,1.4539
2022,3,29,81.61,61.5,70.38,61.26,10.44,0,6.55,-996,-996,19.06,0,54.85,61.97,1.5368,1.4542,1.4518
2022,3,30,63.23,32.72,48.33,59.72,4.75,17.02,0,-996,-996,13.9,0,53.46,58.29,1.5452,1.453,1.4508
2022,3,31,59.97,26.8,42.19,59.72,4.82,21.61,0,-996,-996,23.94,0,49.91,53.03,1.5515,1.4553,1.4494
2022,4,1,72.01,32.65,51.49,60.86,6.85,12.67,0,-996,-996,20.21,0.2,49.61,53.68,1.5539,1.4569,1.4496
2022,4,2,69.73,36.31,53.58,68.36,6.13,11.98,0,-996,-996,24.97,0.01,51.78,55.8,1.5405,1.4551,1.4485
2022,4,3,83.16,46.4,63.63,58.23,11.01,0.22,0,-996,-996,23.32,0,52.56,57.81,1.5393,1.4542,1.4479
2022,4,4,60.73,51.87,56.05,83.74,2.57,8.7,0,-996,-996,3.29,0.04,53.4,57.52,1.5409,1.4526,1.4469
2022,4,5,82.49,51.1,63.47,71.41,7.48,0,1.79,-996,-996,20.99,0,54.95,59.89,1.5348,1.4518,1.4469
2022,4,6,67.75,42.45,56.43,32.54,11.59,9.9,0,-996,-996,25.82,0,54.49,61.11,1.5409,1.4518,1.4456
2022,4,7,64.38,33.04,48.87,39.4,8.46,16.29,0,-996,-996,23.59,0,51.75,57.21,1.5496,1.4532,1.4454
2022,4,8,63.01,29.45,46.45,38.44,7.98,18.77,0,-996,-996,26.37,0,50.35,55.19,1.5531,1.4538,1.4454
2022,4,9,85.64,28.13,60.41,32.1,16.85,8.11,0,-996,-996,26.34,0,50.08,56.3,1.5541,1.4549,1.445
2022,4,10,84.34,60.8,70.17,34.63,17.6,0,7.57,-996,-996,20.91,0,54.21,62.8,1.5513,1.4542,1.4467
2022,4,11,72.01,52.2,61.7,50.53,9.49,2.9,0,-996,-996,19.96,0,55.28,64.11,1.5547,1.4532,1.445
2022,4,12,87.51,57.54,73.11,71.65,9.65,0,7.53,-996,-996,22.19,0,57.9,66.2,1.5462,1.4508,1.4446
2022,4,13,68.86,32.12,52.55,39.46,8.61,14.51,0,-996,-996,23.5,0,57.55,65.25,1.5606,1.451,1.4442
2022,4,14,70.18,29.78,52.69,41.01,10.38,15.02,0,-996,-996,25.59,0,53.17,59.94,1.5822,1.4534,1.4436
2022,4,15,91.15,54.84,69.65,37.46,17.97,0,8,-996,-996,26.32,0,55.47,64.04,1.5967,1.453,1.4438
2022,4,16,59.41,48.11,52.11,45.66,7.26,11.24,0,-996,-996,9.51,0,54.76,62.26,1.6201,1.4534,1.444
2022,4,17,68.72,41.78,55.62,56.79,7.34,9.75,0,-996,-996,23.02,0,54.87,61.75,1.6284,1.4557,1.4436
2022,4,18,65.26,35.71,49,63.18,5.75,14.51,0,-996,-996,25.53,0,53.91,60.6,1.6429,1.4561,1.4421
2022,4,19,70.52,33.04,55.43,56.29,7.88,13.22,0,-996,-996,19.05,0,52.54,59.29,1.6653,1.4593,1.4436
2022,4,20,92.89,58.93,72.42,57.94,15,0,10.91,-996,-996,24.63,0,57.83,65.28,1.6698,1.4587,1.4428
2022,4,21,85.87,56.71,73.68,71.93,9.14,0,6.29,-996,-996,18.5,0,60.47,67.72,1.6832,1.4575,1.4417
2022,4,22,80.65,67.66,73.56,69.11,9,0,9.16,-996,-996,13.64,0,63.04,68.87,1.6907,1.4551,1.4405
2022,4,23,81.05,63.72,70.66,72.81,7.74,0,7.38,-996,-996,14.77,0.33,62.52,68.12,1.6653,1.4567,1.4397
2022,4,24,68.81,42.34,59.16,56.35,7.94,9.43,0,-996,-996,13.98,0,60.39,62.74,1.5315,1.4481,1.4399
2022,4,25,66.54,40.8,53.12,47.96,8.12,11.33,0,-996,-996,25.48,0,57.26,60.06,1.5399,1.4487,1.4401
2022,4,26,70.95,32.07,53.76,49.95,9.34,13.49,0,-996,-996,28.1,0,56.27,61.71,1.5419,1.4504,1.4391
2022,4,27,74.01,44.45,61.35,66.68,6.93,5.77,0,-996,-996,17.33,0,56.83,62.65,1.545,1.4516,1.4405
2022,4,28,80.22,59.47,68.4,78.04,5.98,0,4.85,-996,-996,-996,0.13,59.86,65.04,1.5349,1.4504,1.4416
2022,4,29,87.91,64.99,74.96,68.08,10.62,0,11.45,-996,24.84,26.31,0,63.04,69.27,1.525,1.4471,1.4407
2022,4,30,76.46,45.82,62.72,49.29,11.54,3.86,0,42.96,8.76,28.58,0,62.38,70.09,1.5325,1.4461,1.4384
2022,5,1,79.12,40.89,62.79,55.78,11.01,4.99,0,39.03,8.74,22.91,0.01,59.83,67.25,1.5507,1.4475,1.4399
2022,5,2,81.68,44.9,64.06,81.75,4.24,1.71,0,37.47,16.79,18.46,1.22,61.68,66.79,1.5248,1.4442,1.4372
2022,5,3,61.74,43.7,51.42,74.95,3.56,12.28,0,36.28,11.16,20.28,0,59.52,-996,1.5272,1.4414,1.4345
2022,5,4,63.61,50.76,55.9,94.05,0.89,7.82,0,-996,8.64,3.26,0.81,58.28,-996,1.5279,1.4418,1.4349
2022,5,5,64.06,45.8,55.35,88.67,1.96,10.07,0,41.7,10.79,11.94,0.69,58.21,-996,1.5248,1.4373,1.4325
2022,5,6,75.27,42.17,59.41,75.22,5.78,6.28,0,37.74,6.03,28.14,0,59.07,-996,1.523,1.4375,1.4319
2022,5,7,83.59,51.26,70.49,77.53,7.05,0,2.42,-996,15.48,27.38,0.01,61.99,-996,1.5165,1.4375,1.4312
2022,5,8,94.6,72.14,82.11,63.72,16.23,0,18.37,-996,20.83,28.38,0,66.75,-996,1.5081,1.4334,1.4304
2022,5,9,92.03,73.15,82.02,70.04,12.05,0,17.59,-996,22.27,27.85,0,68.71,-996,1.5183,1.4306,1.4294
2022,5,10,91.02,73.65,81.34,75.54,9.72,0,17.34,-996,17.52,27.2,0,70.19,-996,1.5572,1.4291,1.4281
2022,5,11,88.84,65.88,76.81,71.64,10.13,0,12.36,-996,15.64,25.19,0.02,69.69,-996,1.6578,1.4304,1.4269
2022,5,12,89.64,68.88,78.78,63.69,13.74,0,14.26,-996,18.6,27.9,0,69.21,-996,1.8166,1.4332,1.4271
2022,5,13,85.78,66.6,76.78,71.27,9.59,0,11.19,-996,9.43,23.59,0.33,69.45,-996,1.5889,1.4381,1.4273
2022,5,14,88.95,61.79,76.97,69.17,11.53,0,10.37,-996,7.02,27.12,0,70.31,-996,1.6651,1.4412,1.4246
2022,5,15,90.7,61.36,76.89,67.81,11.97,0,11.03,-996,11.33,27.55,0,70.53,-996,1.8707,1.4479,1.4257
2022,5,16,82.22,54.09,70.03,72.33,8.55,0,3.15,-996,6.48,28.2,0,69,-996,2.0373,1.4746,1.4269
2022,5,17,90.25,67.03,77.81,60.11,14.28,0,13.64,-996,15.76,22.45,0,69.1,-996,2.1301,1.5154,1.4269
2022,5,18,90.86,69.58,79.94,62.31,14.29,0,15.22,-996,9.33,-996,0,70.15,-996,2.1965,1.5583,1.4274
2022,5,19,92.75,61.36,79.31,61.14,15.1,0,12.05,-996,14.63,26.91,0,70.37,80.67,2.249,1.5825,1.4292
2022,5,20,79.95,67.77,74.79,54.42,13.5,0,8.86,-996,15.96,26.36,0,70.06,80.13,2.305,1.616,1.429
2022,5,21,68.18,51.49,58.86,60.35,7.07,5.16,0,-996,17.77,14.24,0.05,66.03,72.19,2.3738,1.6525,1.431
2022,5,22,69.03,44.85,56.56,52.6,8.51,8.06,0,40.79,11.78,27.84,0,63.86,68.93,2.4231,1.6817,1.4325
2022,5,23,56.35,49.68,53.82,92.58,1.01,11.99,0,47.61,6.14,1.38,3.2,60.71,64.17,2.0163,1.6027,1.4349
2022,5,24,64.92,54.66,59.81,92.1,1.47,5.21,0,-996,8.02,5.49,1.54,59.64,60.78,1.4533,1.43,1.4292
2022,5,25,57.43,51.35,53.86,90.34,1.39,10.61,0,-996,11.26,6.34,0.46,59.92,59.16,1.4666,1.4249,1.4263
2022,5,26,77.63,49.95,62.22,65.4,8.41,1.21,0,46.59,12.39,29.87,0,61.29,61.04,1.4751,1.4228,1.4242
2022,5,27,84.65,48.04,68.9,60.59,12.31,0,1.34,46.73,8.14,29.82,0,62.63,64.55,1.4843,1.4234,1.4259
2022,5,28,89.22,63.73,77.2,60.72,13.77,0,11.48,-996,21.31,24.16,0,65.29,67.62,1.4906,1.4228,1.4259
2022,5,29,88.88,73.76,81.29,57.82,15.75,0,16.32,-996,24.31,26.7,0,67.79,73.59,1.5075,1.4206,1.4246
2022,5,30,88,69.44,78.7,66.75,11.79,0,13.72,-996,22.79,26.75,0,68.83,76.87,1.5649,1.4196,1.4232
2022,5,31,84.97,67.66,77.66,74.27,8.64,0,11.32,-996,17.41,15.69,0.15,69.21,76.95,1.6631,1.422,1.4255
2022,6,1,70.29,58.42,64.27,92.49,1.63,0.64,0,-996,11.65,3.48,1.43,67.51,69.87,1.5022,1.4208,1.4205
2022,6,2,75.22,56.97,64.97,78.03,5.39,0,1.09,-996,6.54,21.23,0.05,66.83,67.91,1.4794,1.4149,1.4178
2022,6,3,77.41,59.29,68.23,73.16,7.31,0,3.35,-996,5.31,21.41,0,67.48,70.17,1.4863,1.4149,1.4176
2022,6,4,82.8,58.78,71.79,80.61,6.27,0,5.79,-996,9.08,24.86,0,68.35,71.21,1.4896,1.4143,1.4185
2022,6,5,82.26,67.82,73.56,81.18,5.94,0,10.04,-996,15.46,22.44,0,69.58,72.6,1.4981,1.4136,1.4189
2022,6,6,89.06,67.66,78.33,73.55,9.81,0,13.36,-996,8.4,26.67,0,70.95,77.65,1.5262,1.4138,1.4166
2022,6,7,84.51,67.64,75.66,84.12,5.36,0,11.07,-996,8.43,21.29,0.86,71.64,77.39,1.4957,1.4116,1.4164
2022,6,8,77.4,61.39,71.17,88.92,3.07,0,4.39,-996,8.91,11.88,0.2,71.33,74.16,1.4749,1.4106,1.4154
2022,6,9,83.75,57.85,72.65,79.45,6.84,0,5.8,-996,7.23,25.48,0,70.39,72.9,1.4816,1.4122,1.4139
2022,6,10,88.65,64.71,77.62,73.22,9.88,0,11.68,-996,10.03,28.1,0.96,72.35,75.47,1.4686,1.4065,1.4125
2022,6,11,94.84,72.34,82.75,75.34,11.31,0,18.59,-996,9.98,28,0,73.77,78.24,1.4753,1.4057,1.4108
2022,6,12,97.77,73.08,85.57,58.99,19.46,0,20.42,-996,16.4,28.72,0,74.17,79.57,1.5032,1.4039,1.4102
2022,6,13,94.62,76.82,85.28,53.51,20.44,0,20.72,-996,19.54,29.66,0,73.97,82.15,1.6506,1.4055,1.4115
2022,6,14,91.85,75.16,82.83,59.35,16.41,0,18.51,-996,20.41,28.41,0,73.55,82.85,1.8978,1.4106,1.4113
2022,6,15,92.73,75.24,83.15,64.58,14.42,0,18.98,-996,19.44,27.36,0,73.59,83.35,2.0568,1.4204,1.4092
2022,6,16,93.34,71.29,82.46,66.94,13.78,0,17.32,-996,11.88,28.8,0,74.17,84.85,2.1645,1.4628,1.4098
2022,6,17,94.78,67.75,81.32,63.12,16.24,0,16.27,-996,8.37,28.68,0,74.01,85.12,2.2657,1.5436,1.4104
2022,6,18,93,67.59,82,69.42,13.37,0,15.29,-996,9.11,27.04,0,73.87,85.33,2.359,1.6368,1.4106
2022,6,19,91.56,69.48,81.56,67.03,13.48,0,15.52,-996,12.05,26.42,0,74.06,85.1,2.4341,1.7435,1.4121
2022,6,20,93.04,71.67,82.58,65.23,14.71,0,17.36,-996,14.14,28.06,0,74.11,85.12,2.5056,1.8451,1.416
2022,6,21,96.24,72.32,84.05,63.55,16.85,0,19.28,-996,10.66,28.83,0,74.51,86.21,2.5744,1.9367,1.4174
2022,6,22,94.62,66.29,82.22,62.15,16.89,0,15.46,-996,7.3,28.04,0,74.27,86.57,2.6575,2.0093,1.4213
2022,6,23,95.95,65.89,83.59,61.68,18.2,0,15.92,-996,9.63,28,0,73.98,86.37,2.736,2.0729,1.4267
2022,6,24,98.17,73.89,86.93,52.33,23.5,0,21.03,-996,14.82,28.87,0,74.35,86.78,2.8128,2.1388,1.4691
2022,6,25,98.73,72.66,86.71,50.22,24.03,0,20.69,-996,12.59,28.72,0,74.15,86.81,2.9177,2.2102,1.5917
2022,6,26,82.74,65.59,74.39,60.45,12.04,0,9.16,-996,15.97,27.05,0,72.61,84.95,3.0109,2.2734,1.7352
2022,6,27,83.53,59.14,71.01,54.26,13.29,0,6.34,-996,8.69,27.15,0,70.83,82.05,3.0856,2.3359,1.8649
2022,6,28,86.11,61.77,73.76,57.47,13.92,0,8.94,-996,5.21,28.48,0,71.29,82.69,3.1247,2.3977,1.964
2022,6,29,88.68,56.66,74.44,59.33,14.59,0,7.67,-996,6.98,29.38,0,70.85,82.71,3.1585,2.4581,2.0431
2022,6,30,94.33,58.62,79.05,52.16,19.2,0,11.48,-996,10.64,28.97,0,71.06,82.83,3.1832,2.5186,2.1127
2022,7,1,96.24,69.6,83.84,57.36,19.28,0,17.92,-996,12.19,28.47,0,72.61,84.41,3.1907,2.5817,2.1773
2022,7,2,95.94,68.09,83.87,61.33,17.81,0,17.01,-996,9.48,27.66,0,73.47,85.64,3.2045,2.6518,2.2373
2022,7,3,97.66,73.24,83.23,66.99,14.81,0,20.45,-996,9.97,25.32,0.06,74.43,86.41,3.2092,2.7053,2.2956
2022,7,4,96.6,67.28,84.41,57.25,20.47,0,16.94,-996,12.3,28.05,0,74.06,85.56,3.2322,2.7626,2.3477
2022,7,5,99.19,78.28,87.89,46.71,25.48,0,23.74,-996,15.27,27.3,0,74,86.12,3.2532,2.8442,2.4284
2022,7,6,101.64,77.95,89.38,46.5,27.32,0,24.8,-996,13.52,27.8,0,74.48,86.89,3.2713,2.9233,2.52
2022,7,7,103.57,76.77,89.41,44.03,28.99,0,25.17,-996,11.76,27.07,0,74.76,87.49,3.2921,3.0033,2.6146
2022,7,8,101.21,71.55,84.08,60.53,18.36,0,21.38,-996,7.48,19.87,0.1,74.81,87.03,3.3161,3.0798,2.7093
2022,7,9,97.56,68.99,82.64,66.04,16.23,0,18.27,-996,7.72,28.93,0,75.3,84.72,3.3131,3.1214,2.776
2022,7,10,97.57,61.21,80.11,62.97,16.93,0,14.39,-996,4.64,29.59,0,74.01,85.09,3.3322,3.1742,2.8419
2022,7,11,100.08,61.47,82.28,58.16,20.62,0,15.77,-996,6.41,-996,0,73.57,86.89,3.3472,3.2255,2.9277
2022,7,12,94.03,64.67,79.98,61.55,15.56,0,14.35,-996,9.17,28.51,0,74.23,86.35,3.3583,3.263,3.0334
2022,7,13,96.55,65.48,80.91,51.97,20.47,0,16.01,-996,5.56,27.48,0,73.57,86.12,3.3676,3.296,3.1436
2022,7,14,101.8,62.82,84.42,45.66,27.03,0,17.31,-996,7.53,30.2,0,72.85,85.74,3.386,3.3279,3.2412
2022,7,15,100.09,67.05,84.73,49.4,24.49,0,18.57,-996,10.68,30.29,0,73.54,86.48,3.3919,3.3511,3.3215
2022,7,16,101.01,70.14,86.44,45.52,26.43,0,20.58,-996,10.88,28.42,0,73.8,86.76,3.4031,3.3709,3.3796
2022,7,17,104.85,70.38,90.15,43.94,30.79,0,22.61,-996,8.29,26.93,0,74.61,87.64,3.4079,3.3858,3.4231
2022,7,18,100.65,71.65,85.76,52.53,23.33,0,21.15,-996,7.73,29.32,0,75.61,88.22,3.4147,3.4017,3.4535
2022,7,19,109.65,68.86,91.19,38.11,36.45,0,24.26,-996,7.6,28.27,0,74.6,87.56,3.4314,3.4184,3.4729
2022,7,20,104.05,77.49,92.26,39.66,33.12,0,25.77,-996,9.02,23.32,0,75.74,89.42,3.4336,3.4303,3.4916
2022,7,21,99.39,73.42,85.05,56.5,19.82,0,21.4,-996,9.5,20.87,0,75.6,87.73,3.4444,3.4417,3.5042
2022,7,22,99.97,73.27,85.51,55.46,21.48,0,21.62,-996,11.23,26.22,0,75.32,86.98,3.4527,3.4529,3.5147
2022,7,23,101.89,72.9,87.4,49.74,25.88,0,22.4,-996,13.36,28.15,0,75.17,86.86,3.4625,3.4633,3.526
2022,7,24,103.35,73.98,89.53,43.23,29.86,0,23.66,-996,12.1,28.3,0,75.42,87.57,3.4709,3.4751,3.5376
2022,7,25,103.71,73.99,89.69,41.54,30.87,0,23.85,-996,11.02,27.55,0,75.61,87.96,3.4778,3.4843,3.5481
2022,7,26,104.65,76.26,90.71,37.19,33.27,0,25.45,-996,12.81,27.12,0,75.41,88.11,3.4863,3.4937,3.558
2022,7,27,106.39,78.87,90.82,38.95,32.51,0,27.63,-996,9.3,23.59,0,75.67,88.17,3.4945,3.5053,3.5691
2022,7,28,100.33,76.8,85.93,49.98,22.5,0,23.56,-996,8.95,20.28,0,76.13,87.2,3.5008,3.51,3.5757
2022,7,29,88.68,72.73,77.93,78.5,7.52,0,15.71,-996,9.51,15.55,0.06,76.19,84.96,3.5059,3.5114,3.5779
2022,7,30,89.96,66.65,77.29,68.72,11.3,0,13.31,-996,6.2,17.62,0,75.09,82.59,3.5146,3.5172,3.5783
2022,7,31,92.48,73.44,80.69,72.99,10.77,0,17.96,-996,11.12,10.27,0.08,75.22,81.27,3.514,3.5186,3.5792
2022,8,1,95.22,73.89,84.76,49.3,21.7,0,19.55,-996,13.94,14.74,0.01,74,80.03,3.5213,3.5235,3.5827
2022,8,2,104.05,73.35,89.03,46.52,28.8,0,23.7,-996,13.18,27.36,0,74.74,82.98,3.5193,3.5333,3.5897
2022,8,3,104.88,75.51,90.66,40.42,32.09,0,25.19,-996,13.71,-996,0,75.23,85.53,3.5229,3.5389,3.5985
2022,8,4,101.43,78.44,89.13,47.48,25.78,0,24.93,-996,11.89,21.65,0,76.18,86.24,3.522,3.5414,3.6026
2022,8,5,102.83,77.65,89.43,46.41,27.84,0,25.24,-996,11.79,25.41,0,76.65,86.95,3.5242,3.5455,3.6068
2022,8,6,103.24,77.14,88.94,45.93,27.87,0,25.19,-996,12.86,24.86,0,76.33,87.25,3.5311,3.5494,3.6107
2022,8,7,100.17,74.28,87.21,49.89,24.37,0,22.22,-996,11.33,24.94,0,76.42,87.19,3.5368,3.5539,3.6152
2022,8,8,102.29,70.3,85.63,50.47,22.92,0,21.3,-996,8.14,20.84,0,76.38,86.78,3.5411,3.5618,3.6187
2022,8,9,100.4,67.95,79.44,70.93,12.84,0,19.17,-996,6.46,16.78,0.49,76.06,-996,3.0498,3.5659,3.621
2022,8,10,96.3,66.29,80.53,67.7,15.19,0,16.29,-996,4.18,24.1,0,76.68,-996,2.1195,3.5575,3.6156
2022,8,11,95.7,61.39,79.42,60.44,17.47,0,13.55,-996,4.73,26.93,0,75.72,-996,2.2407,3.551,3.6121
2022,8,12,95.95,63.77,80.72,57.17,18.67,0,14.86,-996,5.86,27.22,0,75,-996,2.381,3.5475,3.6094
2022,8,13,98.55,68.11,82.61,57.72,19.24,0,18.33,-996,7.57,23.7,0,75.4,-996,2.5701,3.5486,3.6103
2022,8,14,99.3,66.74,83.88,49.15,23.66,0,18.02,-996,8.14,26.57,0,75.11,-996,2.8623,3.5541,3.6117
2022,8,15,99.93,68.31,84.24,51.34,22.86,0,19.12,-996,9.16,25.58,0,74.93,-996,3.1899,3.5633,3.615
2022,8,16,105.15,72.19,86.94,48.46,26.77,0,23.67,-996,9.8,24.73,0.14,75.15,-996,3.4271,3.5716,3.6195
2022,8,17,81.18,64.18,72.62,80.92,5.56,0,7.68,-996,10.18,11.72,0,74.6,-996,3.4975,3.5732,3.6218
2022,8,18,89.1,62.15,74.39,69.26,10.91,0,10.62,-996,6.49,24.21,0,74.18,-996,3.5142,3.5745,3.6185
2022,8,19,93.92,55.81,76.42,59.46,16.88,0,9.87,-996,6.26,25.45,0,72.54,-996,3.5338,3.5841,3.6206
2022,8,20,97.12,64.35,79.73,60.4,16.03,0,15.73,-996,8.93,16.97,0.01,72.92,-996,3.5409,3.5883,3.6265
2022,8,21,71.91,68.04,70.04,93.02,1.76,0,4.97,-996,5.2,4.88,0.63,72.75,-996,2.7674,3.5888,3.6276
2022,8,22,89.17,65.03,75.95,73.44,9.93,0,12.1,-996,8.08,21.02,0.01,73.44,-996,1.829,3.5796,3.623
2022,8,23,88.72,61.92,73.66,73.04,10.19,0,10.32,-996,5.53,20.61,0,73.02,-996,2.019,3.5732,3.6199
2022,8,24,91.18,60.98,75.66,69.77,11.75,0,11.08,-996,4.11,-996,0,73.29,-996,2.1226,3.5672,3.6176
2022,8,25,94.15,60.76,77.83,61.79,16.09,0,12.46,-996,4.63,24.78,0,73.67,81.39,2.19,3.5563,3.6175
2022,8,26,94.32,59.88,78.15,58.82,17.03,0,12.1,-996,5.88,25.04,0,73.16,82.76,2.2777,3.5502,3.6146
2022,8,27,95.43,66.09,81.47,61.02,17.11,0,15.76,-996,9.46,22.79,0,73.95,83.63,2.3681,3.5412,3.6133
2022,8,28,99.86,69.76,82.46,65.18,15.84,0,19.81,-996,14.61,15.66,0.16,74.98,83.76,2.4638,3.5298,3.6109
2022,8,29,93.58,62.51,76.02,78.6,7.65,0,13.04,-996,8.82,11.01,0.02,74.66,79.89,2.3264,3.5255,3.6092
2022,8,30,92.08,60.26,75.87,75.76,9.85,0,11.17,-996,5.52,20.16,0,73.74,79.06,2.3938,3.5223,3.6066
2022,8,31,93.97,66.76,79.16,69.59,12.9,0,15.37,-996,5.66,22.12,0,74.74,82.87,2.5129,3.5147,3.6059
2022,9,1,76.24,68.4,71.87,92.47,2.07,0,7.32,-996,7.32,7.68,0.19,73.59,79.53,2.6951,3.5135,3.6078
2022,9,2,95.25,63.28,78.61,76.04,10.32,0,14.27,-996,5.06,20.55,0.01,74.54,79.8,2.7784,3.5069,3.6045
2022,9,3,96.24,62.6,79.02,70.8,13.26,0,14.42,-996,4,21.21,0,75.17,82.92,2.87,3.4998,3.6037
2022,9,4,89.62,56.97,74.05,61.48,13.84,0,8.29,-996,6.56,23.98,0,74.07,83.19,3.037,3.4965,3.6022
2022,9,5,89.8,53.56,72.43,64.47,12.9,0,6.68,-996,4.72,24.29,0,71.41,81.48,3.2111,3.5059,3.6053
2022,9,6,91.96,55.02,73.57,67.12,13.13,0,8.49,-996,3.85,23.32,0,71.56,82.1,3.3306,3.5108,3.6098
